Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
1995,Bojan Antolović,Croatia,,92,46.00%,103/210,51.43%,Bronze,,,,,,,
1995,Zoran Majstrović,Croatia,,72,36.00%,129/210,39.05%,,,,,,,,
1995,Elinka Barišić,Croatia,,55,27.50%,143/210,32.38%,,,,,,,,
1994,Saša Stublić,Croatia,,121,60.50%,24/189,87.83%,Silver,,,,,,,
1994,Boris Pavačić,Croatia,,83,41.50%,62/189,67.72%,Bronze,,,,,,,
1994,Martin Kralj,Croatia,,75,37.50%,72/189,62.43%,Bronze,,,,,,,
1994,Davor Lovrić,Croatia,,,,,,,,,,,,,
1993,Saša Stublić,Croatia,,123,61.50%,80/155,49.03%,Bronze,,,,,,,
1993,Maro Cvitan,Croatia,,,,,,,,,,,,,
1993,Dario Vlah,Croatia,,,,,,,,,,,,,
1993,Boris Pavačić,Croatia,,,,,,,,,,,,,
