Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
1992,Yanfeng Sun,China,,185,92.50%,30/171,83.04%,Silver,,,,,,,
1991,Yang Cheng,China,,189,94.50%,2/68,98.53%,Gold,,,,,,,
1991,Yunhe Yang,China,,172,86.00%,5/68,94.12%,Gold,,,,,,,
1991,Xia Xiyuan,China,,138,69.00%,10/68,86.76%,Silver,,,,,,,
1990,Xiaoye Jiang,China,,119,59.50%,7/100,94.00%,Gold,,,,,,,
1990,Li Jian,China,,108,54.00%,9/100,92.00%,Silver,,,,,,,
1990,Yang Cheng,China,,108,54.00%,9/100,92.00%,Silver,,,,,,,
1990,Yunhe Yang,China,,88,44.00%,19/100,82.00%,Bronze,,,,,,,
1989,Chai Haixin,China,,75,75.00%,12/46,76.09%,Bronze,,,,,,,
1989,Yang Hongbo,China,,74,74.00%,13/46,73.91%,Bronze,,,,,,,
1989,Jun Zhuang,China,,72,72.00%,14/46,71.74%,Bronze,,,,,,,
