Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2000,Daniel,Massaki Yamamoto,7,1,0,3,2,0,13,190,Bronze medal
1992,Daniel Victor,Tausk,0,6,0,5,3,1,15,133,Bronze medal
2007,Rafael,Tupynambá Dutra,3,2,0,7,1,1,14,226,Bronze medal
2005,Thomás Yoiti,Sasaki Hoshina,0,0,0,7,7,0,14,225,Bronze medal
2000,Fabrício,Siqueira Benevides,7,1,1,3,0,0,12,204,Bronze medal
1989,Edson Roberto,Abe,7,5,0,7,0,1,20,129,Bronze medal
2019,Felipe,Chen Wu,7,1,0,7,2,0,17,275,Bronze medal
2008,Marcelo Matheus,Gauy,7,1,0,7,0,0,15,238,Bronze medal
1999,Pedro Paulo,de Simoni Gouveia,4,0,0,1,7,0,12,202,Bronze medal
2011,Gustavo,Lisbôa Empinotti,7,1,0,7,1,0,16,253,Bronze medal
2014,Victor,Oliveira Reis,7,0,1,7,2,0,17,256,Bronze medal
1989,Marcus André de,Carvalho Torres,2,7,2,7,1,0,19,134,Bronze medal
1989,Carlos Gustavo T.,de A. Moreira,7,3,2,0,7,0,19,134,Bronze medal
2012,Rafael,Kazuhiro Miyazaki,7,0,0,7,0,0,14,254,Bronze medal
1983,Ney Diniz,Brotas,,,,,,,15,87,Bronze medal
2004,Rafael,Marini Silva,6,1,1,1,0,7,16,229,Bronze medal
2017,Bruno,Brasil Meinhart,7,1,0,7,0,0,15,292,Honourable mention
2017,André,Yuji Hisatsuga,7,1,0,7,0,0,15,292,Honourable mention
1993,Reinaldo Penharrubia,Fagundes,1,0,0,0,7,2,10,199,Honourable mention
1992,Emerson Ferreira,Leite,7,2,3,1,0,0,13,156,Honourable mention
2022,Joao Pedro,Ramos Viana Costa,7,1,0,7,7,0,22,286,Honourable mention
1988,Lenilson Barreira,de Morais,0,5,1,7,0,0,13,131,Honourable mention
1997,Marcelo,de Souza,4,7,0,3,0,0,14,232,Honourable mention
2003,Rafael Daigo,Hirama,0,1,0,7,3,0,11,231,Honourable mention
2012,Maria Clara,Mendes Silva,7,0,0,3,3,0,13,277,Honourable mention
1993,Paulo José,Bonfim Gomes Rodrigues,1,0,0,1,7,0,9,210,Honourable mention
2005,Guilherme,Rodrigues Nogueira de Souza,0,1,1,7,0,1,10,261,Honourable mention
1996,André,Arroyo Ruiz,7,1,2,0,0,0,10,216,Honourable mention
2010,Deborah,Barbosa Alves,7,0,0,7,0,0,14,266,Honourable mention
2007,Guilherme Phillipe,Figueiredo,3,1,0,7,1,0,12,266,Honourable mention
1998,Murali,Srinivasan Vajapeyan,3,0,2,0,7,0,12,218,Honourable mention
2014,Alessandro Augusto,Pinto de Oliveira Pacanowski,7,1,0,7,0,0,15,296,Honourable mention
2021,Pedro,de Oliveira Lengruber Lack,7,0,0,2,0,0,9,332,Honourable mention
1998,Mauricio,Pereira Carrari,2,0,1,1,7,0,11,226,Honourable mention
2005,Leandro,Farias Maia,7,1,0,1,0,0,9,277,Honourable mention
2017,Pedro Henrique,Sacramento de Oliveira,7,4,0,2,0,1,14,342,Honourable mention
1988,Jun,Takakura,7,2,0,0,2,0,11,150,Honourable mention
2000,Ulisses,Medeiros de Albuquerque,7,1,0,1,0,0,9,260,Honourable mention
2013,Alessandro Augusto,Pinto de Oliveira Pacanowski,1,3,0,7,0,0,11,306,Honourable mention
2013,Victor,de Oliveira Bitarães,1,0,0,7,3,0,11,306,Honourable mention
1991,Emerson Ferreira,Leite,7,4,0,0,3,0,14,186,Honourable mention
2003,Larissa Cavalcante Queiroz,de Lima,1,0,0,7,0,1,9,269,Honourable mention
1995,Fernando Antonio,de Araújo Carneiro,7,0,1,6,0,0,14,245,Honourable mention
2018,Lucas Hiroshi,Hanke Harada,1,0,0,7,1,1,10,368,Honourable mention
1994,Paulo José,Bonfim Gomes Rodrigues,0,7,0,4,3,0,14,244,Honourable mention
2010,Hanon Guy,Lima Rossi,4,1,0,7,0,0,12,337,Honourable mention
1995,Breno,de Alencar Araripe Falcão,7,0,3,1,0,0,11,285,Honourable mention
2010,João Lucas,Camelo Sá,3,0,0,7,0,0,10,366,Honourable mention
1994,Marcelo Mendes,de Oliveira,0,7,2,1,1,0,11,284,Honourable mention
1995,Davi,Ponciano Araújo Lima,7,0,2,0,0,0,9,306,Honourable mention
1994,Marcondes,França Júnior,0,7,0,0,1,0,8,318,Honourable mention
1993,Felipe Bonfim,Ferreira,0,2,3,2,1,2,10,199,
1999,Daniel,Nobuo Uno,5,1,3,1,0,1,11,227,
1984,Romildo Gonçalves,Valente,3,7,0,6,0,0,16,99,
1985,Ralph Costa,Teixeira,7,1,1,3,0,1,13,108,
1991,Fernando Lukas,Migliorância,6,1,3,5,1,0,16,170,
1985,Domingos Augusto,Ferreira Romualdo,6,1,1,3,0,1,12,112,
1982,Ricardo Teixeira,de Carvalho,3,6,0,3,7,0,19,65,
1993,Douglas Vasconcelos,Cancherini,1,0,1,3,3,0,8,225,
1996,Murali,Srinivasan Vajapeyan,4,1,2,1,0,0,8,236,
1986,Alexandre de Azevedo Palmeira,Filho,7,0,0,5,2,0,14,121,
1996,Eduardo,Cabral Balreira,4,1,1,1,0,0,7,248,
1983,Fábio,Tsuzuki,,,,,,,10,111,
1992,Fátima Luciana,da Rocha,0,5,0,4,1,0,10,192,
1990,Luciano,Guimarães Monteiro de Castro,1,1,3,1,6,1,13,184,
1981,Helder,Wenceslau,,,,,,,23,113,
1985,João Valberto,Costa Cavalcante,7,0,0,3,0,0,10,129,
1985,Ernesto Esteves,Prudêncio,7,0,0,2,0,1,10,129,
1996,Carlos,Yuzo Shine,2,1,1,1,0,1,6,266,
1991,Elcio,Deccache,1,4,2,2,1,2,12,202,
2005,Levi,Máximo Viana,1,4,0,1,0,0,6,328,
2005,Edson,Bezerra Lopes,1,0,0,2,3,0,6,328,
1984,André Hiroshi Hayashi,Alves,7,0,0,4,0,0,11,123,
1981,Luis,Cardoso,,,,,,,21,120,
1981,Alexandre,Chuva,,,,,,,21,120,
1981,Tomas Pelosi,Filho,,,,,,,21,120,
1999,Daniel,Massaki Yamamoto,3,2,1,1,0,1,8,292,
1987,Marcelo Coelho,Ferraz,0,7,0,2,0,1,10,159,
1987,Alberto,Adami,0,7,0,1,2,0,10,159,
1998,Glauf S. D.,Moreira Júnior,2,0,1,4,0,0,7,281,
1998,Daniele Veras,de Andrade,2,0,2,0,3,0,7,281,
1996,André,Luís de Souza Neves,1,2,1,0,0,1,5,290,
1983,Eduardo,Esteves,,,,,,,6,131,
1995,André,Luís de Souza Neves,2,0,2,0,6,0,10,291,
1981,Antonio José Madeira,Domingues,,,,,,,17,131,
1982,Alair Pereira,do Lago,7,0,2,0,3,1,13,85,
